sigma,tau_r,recovered,recovered_within_window,t_return,functional_time,x_max,temporal_margin,temporal_status,sigma_tau_ratio,tau_sigma_ratio,temporal_regime
9.653061224489797,14.224489795918368,True,False,55.300000000000004,-5.300000000000004,0.37247433204665215,-5.300000000000004,TIME_COLLAPSED,0.678622668579627,1.4735729386892178,LATE_RECOVERY
9.653061224489797,14.714285714285714,True,False,56.6,-6.600000000000001,0.3792669742859719,-6.600000000000001,TIME_COLLAPSED,0.6560332871012483,1.5243128964059194,LATE_RECOVERY
9.653061224489797,15.204081632653061,True,False,57.900000000000006,-7.900000000000006,0.38584461347112275,-7.900000000000006,TIME_COLLAPSED,0.6348993288590604,1.5750528541226214,LATE_RECOVERY
9.653061224489797,15.693877551020408,True,False,59.2,-9.200000000000003,0.39221745856279916,-9.200000000000003,TIME_COLLAPSED,0.6150845253576073,1.6257928118393234,LATE_RECOVERY
9.653061224489797,16.183673469387756,True,False,60.550000000000004,-10.550000000000004,0.39839530925330824,-10.550000000000004,TIME_COLLAPSED,0.596469104665826,1.6765327695560253,LATE_RECOVERY
9.653061224489797,16.6734693877551,True,False,61.85,-11.850000000000001,0.40438828309129043,-11.850000000000001,TIME_COLLAPSED,0.5789473684210527,1.727272727272727,LATE_RECOVERY
9.653061224489797,17.163265306122447,True,False,63.2,-13.200000000000003,0.4102042599008845,-13.200000000000003,TIME_COLLAPSED,0.5624256837098693,1.7780126849894289,LATE_RECOVERY
9.653061224489797,17.653061224489797,True,False,64.5,-14.5,0.41585074641163244,-14.5,TIME_COLLAPSED,0.5468208092485549,1.828752642706131,LATE_RECOVERY
9.653061224489797,18.142857142857142,True,False,65.85000000000001,-15.850000000000009,0.421336231803101,-15.850000000000009,TIME_COLLAPSED,0.532058492688414,1.8794926004228327,LATE_RECOVERY
9.653061224489797,18.632653061224488,True,False,67.2,-17.200000000000003,0.4266676797764274,-17.200000000000003,TIME_COLLAPSED,0.5180722891566266,1.9302325581395345,LATE_RECOVERY
9.653061224489797,19.122448979591837,True,False,68.55,-18.549999999999997,0.4318514767914742,-18.549999999999997,TIME_COLLAPSED,0.5048025613660619,1.9809725158562368,LATE_RECOVERY
9.653061224489797,19.612244897959183,True,False,69.85000000000001,-19.85000000000001,0.43689398139656077,-19.85000000000001,TIME_COLLAPSED,0.4921956295525495,2.0317124735729384,LATE_RECOVERY
9.653061224489797,20.10204081632653,True,False,71.2,-21.200000000000003,0.441801955384722,-21.200000000000003,TIME_COLLAPSED,0.4802030456852793,2.0824524312896404,LATE_RECOVERY
9.653061224489797,20.591836734693878,True,False,72.55,-22.549999999999997,0.4465797880591247,-22.549999999999997,TIME_COLLAPSED,0.46878097125867196,2.1331923890063424,LATE_RECOVERY
9.653061224489797,21.081632653061224,True,False,73.9,-23.900000000000006,0.45123302669362236,-23.900000000000006,TIME_COLLAPSED,0.45788964181994196,2.183932346723044,LATE_RECOVERY
9.653061224489797,21.57142857142857,True,False,75.25,-25.25,0.45576783021508394,-25.25,TIME_COLLAPSED,0.4474929044465469,2.234672304439746,LATE_RECOVERY
9.653061224489797,22.06122448979592,True,False,76.60000000000001,-26.60000000000001,0.46018810144962313,-26.60000000000001,TIME_COLLAPSED,0.43755781683626277,2.285412262156448,LATE_RECOVERY
9.653061224489797,22.551020408163264,True,False,77.95,-27.950000000000003,0.46449824231608516,-27.950000000000003,TIME_COLLAPSED,0.42805429864253397,2.3361522198731497,LATE_RECOVERY
9.653061224489797,23.04081632653061,True,False,79.35000000000001,-29.35000000000001,0.4687025751245855,-29.35000000000001,TIME_COLLAPSED,0.41895482728077954,2.3868921775898517,LATE_RECOVERY
9.653061224489797,23.53061224489796,False,False,,-inf,0.4728051490453989,,TIME_COLLAPSED,0.4102341717259324,2.4376321353065538,NO_RECOVERY
9.653061224489797,24.020408163265305,False,False,,-inf,0.47680979052591044,,TIME_COLLAPSED,0.4018691588785047,2.4883720930232553,NO_RECOVERY
9.653061224489797,24.51020408163265,False,False,,-inf,0.4807200755699003,,TIME_COLLAPSED,0.39383846794338057,2.5391120507399574,NO_RECOVERY
9.653061224489797,25.0,False,False,,-inf,0.4845394007955162,,TIME_COLLAPSED,0.38612244897959186,2.5898520084566594,NO_RECOVERY
9.887755102040817,1.0,True,True,10.05,39.95,0.040144924281484855,39.95,ACCESSIBLE,9.887755102040817,0.10113519091847264,HIGH_MARGIN_ACCESSIBLE
9.887755102040817,1.489795918367347,True,True,17.35,32.65,0.059444277717893075,32.65,ACCESSIBLE,6.636986301369863,0.15067079463364294,HIGH_MARGIN_ACCESSIBLE
9.887755102040817,1.9795918367346939,True,True,21.5,28.5,0.07830049610613635,28.5,ACCESSIBLE,4.994845360824742,0.20020639834881318,HIGH_MARGIN_ACCESSIBLE
9.887755102040817,2.4693877551020407,True,True,24.1,25.9,0.09657132133532544,25.9,ACCESSIBLE,4.004132231404959,0.24974200206398345,HIGH_MARGIN_ACCESSIBLE
9.887755102040817,2.9591836734693877,True,True,26.1,23.9,0.11416546553921408,23.9,ACCESSIBLE,3.341379310344828,0.29927760577915374,HIGH_MARGIN_ACCESSIBLE
9.887755102040817,3.4489795918367347,True,True,27.8,22.2,0.131040078354511,22.2,ACCESSIBLE,2.866863905325444,0.34881320949432404,HIGH_MARGIN_ACCESSIBLE
9.887755102040817,3.9387755102040813,True,True,29.35,20.65,0.14718778910118518,20.65,ACCESSIBLE,2.5103626943005186,0.3983488132094943,HIGH_MARGIN_ACCESSIBLE
9.887755102040817,4.428571428571429,True,True,30.75,19.25,0.16262151100617248,19.25,ACCESSIBLE,2.2327188940092166,0.4478844169246646,LOW_MARGIN_ACCESSIBLE
9.887755102040817,4.918367346938775,True,True,32.050000000000004,17.949999999999996,0.17736517720831657,17.949999999999996,ACCESSIBLE,2.0103734439834025,0.4974200206398348,LOW_MARGIN_ACCESSIBLE
9.887755102040817,5.408163265306122,True,True,33.35,16.65,0.19145034317960438,16.65,ACCESSIBLE,1.8283018867924532,0.5469556243550051,LOW_MARGIN_ACCESSIBLE
9.887755102040817,5.8979591836734695,True,True,34.550000000000004,15.449999999999996,0.2049103156505794,15.449999999999996,ACCESSIBLE,1.6764705882352942,0.5964912280701754,LOW_MARGIN_ACCESSIBLE
9.887755102040817,6.387755102040816,True,True,35.75,14.25,0.2177795676977443,14.25,ACCESSIBLE,1.5479233226837061,0.6460268317853457,LOW_MARGIN_ACCESSIBLE
9.887755102040817,6.877551020408163,True,True,36.95,13.049999999999997,0.23009225710437808,13.049999999999997,ACCESSIBLE,1.437685459940653,0.6955624355005159,LOW_MARGIN_ACCESSIBLE
9.887755102040817,7.36734693877551,True,True,38.15,11.850000000000001,0.24188074194948764,11.850000000000001,ACCESSIBLE,1.342105263157895,0.7450980392156862,LOW_MARGIN_ACCESSIBLE
9.887755102040817,7.857142857142857,True,True,39.35,10.649999999999999,0.2531758342098983,10.649999999999999,ACCESSIBLE,1.2584415584415587,0.7946336429308565,LOW_MARGIN_ACCESSIBLE
9.887755102040817,8.346938775510203,True,True,40.5,9.5,0.2640080582603919,9.5,ACCESSIBLE,1.1845965770171152,0.8441692466460267,LOW_MARGIN_ACCESSIBLE
9.887755102040817,8.83673469387755,True,True,41.7,8.299999999999997,0.27440366450071185,8.299999999999997,ACCESSIBLE,1.1189376443418015,0.8937048503611971,LOW_MARGIN_ACCESSIBLE
9.887755102040817,9.326530612244898,True,True,42.900000000000006,7.099999999999994,0.28438882363820145,7.099999999999994,ACCESSIBLE,1.0601750547045952,0.9432404540763674,LOW_MARGIN_ACCESSIBLE
9.887755102040817,9.816326530612244,True,True,44.1,5.899999999999999,0.2939870664717662,5.899999999999999,ACCESSIBLE,1.0072765072765075,0.9927760577915375,LOW_MARGIN_ACCESSIBLE
9.887755102040817,10.306122448979592,True,True,45.35,4.649999999999999,0.30322152894544085,4.649999999999999,ACCESSIBLE,0.9594059405940595,1.0423116615067078,NO_RECOVERY
9.887755102040817,10.795918367346939,True,True,46.550000000000004,3.4499999999999957,0.3121115837338708,3.4499999999999957,ACCESSIBLE,0.9158790170132326,1.0918472652218782,NO_RECOVERY
9.887755102040817,11.285714285714285,True,True,47.800000000000004,2.1999999999999957,0.3206780068777107,2.1999999999999957,ACCESSIBLE,0.8761301989150092,1.1413828689370484,NO_RECOVERY
9.887755102040817,11.775510204081632,True,True,49.050000000000004,0.9499999999999957,0.3289377424958852,0.9499999999999957,ACCESSIBLE,0.8396880415944542,1.1909184726522186,NO_RECOVERY
9.887755102040817,12.26530612244898,True,False,50.300000000000004,-0.30000000000000426,0.3369077226771736,-0.30000000000000426,TIME_COLLAPSED,0.8061564059900167,1.240454076367389,LATE_RECOVERY
9.887755102040817,12.755102040816325,True,False,51.6,-1.6000000000000014,0.3446038269170747,-1.6000000000000014,TIME_COLLAPSED,0.7752000000000001,1.2899896800825592,LATE_RECOVERY
9.887755102040817,13.244897959183673,True,False,52.85,-2.8500000000000014,0.3520392484650343,-2.8500000000000014,TIME_COLLAPSED,0.7465331278890601,1.3395252837977294,LATE_RECOVERY
9.887755102040817,13.73469387755102,True,False,54.150000000000006,-4.150000000000006,0.35922871941996876,-4.150000000000006,TIME_COLLAPSED,0.7199108469539376,1.3890608875128998,LATE_RECOVERY
9.887755102040817,14.224489795918368,True,False,55.45,-5.450000000000003,0.3661833366317929,-5.450000000000003,TIME_COLLAPSED,0.6951219512195123,1.4385964912280702,LATE_RECOVERY
9.887755102040817,14.714285714285714,True,False,56.75,-6.75,0.3729167498965781,-6.75,TIME_COLLAPSED,0.6719833564493759,1.4881320949432402,LATE_RECOVERY
9.887755102040817,15.204081632653061,True,False,58.050000000000004,-8.050000000000004,0.3794385992460839,-8.050000000000004,TIME_COLLAPSED,0.6503355704697987,1.5376676986584106,LATE_RECOVERY
9.887755102040817,15.693877551020408,True,False,59.35,-9.350000000000001,0.38575919056166535,-9.350000000000001,TIME_COLLAPSED,0.6300390117035111,1.587203302373581,LATE_RECOVERY
9.887755102040817,16.183673469387756,True,False,60.650000000000006,-10.650000000000006,0.3918881398258597,-10.650000000000006,TIME_COLLAPSED,0.6109709962168979,1.6367389060887512,LATE_RECOVERY
9.887755102040817,16.6734693877551,True,False,61.95,-11.950000000000003,0.39783436864571203,-11.950000000000003,TIME_COLLAPSED,0.5930232558139535,1.6862745098039214,LATE_RECOVERY
9.887755102040817,17.163265306122447,True,False,63.300000000000004,-13.300000000000004,0.40360617262115356,-13.300000000000004,TIME_COLLAPSED,0.5760998810939358,1.7358101135190915,LATE_RECOVERY
9.887755102040817,17.653061224489797,True,False,64.60000000000001,-14.600000000000009,0.4092127329585227,-14.600000000000009,TIME_COLLAPSED,0.5601156069364162,1.7853457172342622,LATE_RECOVERY
9.887755102040817,18.142857142857142,True,False,65.95,-15.950000000000003,0.41465985733842153,-15.950000000000003,TIME_COLLAPSED,0.5449943757030372,1.8348813209494321,LATE_RECOVERY
9.887755102040817,18.632653061224488,True,False,67.3,-17.299999999999997,0.419954626160606,-17.299999999999997,TIME_COLLAPSED,0.5306681270536693,1.8844169246646023,LATE_RECOVERY
9.887755102040817,19.122448979591837,True,False,68.60000000000001,-18.60000000000001,0.425104987187196,-18.60000000000001,TIME_COLLAPSED,0.5170757737459979,1.933952528379773,LATE_RECOVERY
9.887755102040817,19.612244897959183,True,False,69.95,-19.950000000000003,0.43011534220038794,-19.950000000000003,TIME_COLLAPSED,0.504162330905307,1.9834881320949431,LATE_RECOVERY
9.887755102040817,20.10204081632653,True,False,71.3,-21.299999999999997,0.43499293863103866,-21.299999999999997,TIME_COLLAPSED,0.49187817258883254,2.0330237358101133,LATE_RECOVERY
9.887755102040817,20.591836734693878,True,False,72.65,-22.650000000000006,0.4397427109883705,-22.650000000000006,TIME_COLLAPSED,0.4801783944499505,2.0825593395252837,LATE_RECOVERY
9.887755102040817,21.081632653061224,True,False,74.0,-24.0,0.44436933375083204,-24.0,TIME_COLLAPSED,0.46902226524685386,2.1320949432404537,LATE_RECOVERY
9.887755102040817,21.57142857142857,True,False,75.35000000000001,-25.35000000000001,0.4488784228188031,-25.35000000000001,TIME_COLLAPSED,0.4583727530747399,2.181630546955624,LATE_RECOVERY
9.887755102040817,22.06122448979592,True,False,76.7,-26.700000000000003,0.45327501780314045,-26.700000000000003,TIME_COLLAPSED,0.44819611470860315,2.2311661506707945,LATE_RECOVERY
9.887755102040817,22.551020408163264,True,False,78.05000000000001,-28.05000000000001,0.45756275372280314,-28.05000000000001,TIME_COLLAPSED,0.4384615384615385,2.2807017543859645,LATE_RECOVERY
9.887755102040817,23.04081632653061,True,False,79.4,-29.400000000000006,0.4617459136685817,-29.400000000000006,TIME_COLLAPSED,0.42914083259521707,2.330237358101135,LATE_RECOVERY
9.887755102040817,23.53061224489796,False,False,,-inf,0.4658285234801149,,TIME_COLLAPSED,0.4202081526452732,2.3797729618163053,NO_RECOVERY
9.887755102040817,24.020408163265305,False,False,,-inf,0.46981436771519663,,TIME_COLLAPSED,0.4116397621070519,2.4293085655314757,NO_RECOVERY
9.887755102040817,24.51020408163265,False,False,,-inf,0.4737070081557042,,TIME_COLLAPSED,0.4034138218151541,2.4788441692466456,NO_RECOVERY
9.887755102040817,25.0,False,False,,-inf,0.4775098007756841,,TIME_COLLAPSED,0.3955102040816327,2.528379772961816,NO_RECOVERY
10.122448979591837,1.0,True,True,10.05,39.95,0.039222985335360186,39.95,ACCESSIBLE,10.122448979591837,0.09879032258064516,HIGH_MARGIN_ACCESSIBLE
10.122448979591837,1.489795918367347,True,True,17.1,32.9,0.05809353581164911,32.9,ACCESSIBLE,6.794520547945205,0.14717741935483872,HIGH_MARGIN_ACCESSIBLE
10.122448979591837,1.9795918367346939,True,True,21.450000000000003,28.549999999999997,0.07654384613814176,28.549999999999997,ACCESSIBLE,5.113402061855671,0.19556451612903225,HIGH_MARGIN_ACCESSIBLE
10.122448979591837,2.4693877551020407,True,True,24.150000000000002,25.849999999999998,0.09443474136033708,25.849999999999998,ACCESSIBLE,4.099173553719009,0.24395161290322578,HIGH_MARGIN_ACCESSIBLE
10.122448979591837,2.9591836734693877,True,True,26.25,23.75,0.11167545186930537,23.75,ACCESSIBLE,3.420689655172414,0.2923387096774193,HIGH_MARGIN_ACCESSIBLE
10.122448979591837,3.4489795918367347,True,True,27.950000000000003,22.049999999999997,0.1282238354213391,22.049999999999997,ACCESSIBLE,2.9349112426035506,0.3407258064516129,HIGH_MARGIN_ACCESSIBLE
10.122448979591837,3.9387755102040813,True,True,29.5,20.5,0.1440703238061851,20.5,ACCESSIBLE,2.5699481865284977,0.3891129032258064,HIGH_MARGIN_ACCESSIBLE
10.122448979591837,4.428571428571429,True,True,30.950000000000003,19.049999999999997,0.1592263466483528,19.049999999999997,ACCESSIBLE,2.2857142857142856,0.4375,LOW_MARGIN_ACCESSIBLE
10.122448979591837,4.918367346938775,True,True,32.300000000000004,17.699999999999996,0.17371488760345677,17.699999999999996,ACCESSIBLE,2.058091286307054,0.4858870967741935,LOW_MARGIN_ACCESSIBLE
10.122448979591837,5.408163265306122,True,True,33.550000000000004,16.449999999999996,0.187564740048288,16.449999999999996,ACCESSIBLE,1.8716981132075474,0.534274193548387,LOW_MARGIN_ACCESSIBLE
10.122448979591837,5.8979591836734695,True,True,34.800000000000004,15.199999999999996,0.20080806260956446,15.199999999999996,ACCESSIBLE,1.7162629757785468,0.5826612903225806,LOW_MARGIN_ACCESSIBLE
10.122448979591837,6.387755102040816,True,True,36.0,14.0,0.21347825198772602,14.0,ACCESSIBLE,1.5846645367412142,0.6310483870967741,LOW_MARGIN_ACCESSIBLE
10.122448979591837,6.877551020408163,True,True,37.2,12.799999999999997,0.22560659438762287,12.799999999999997,ACCESSIBLE,1.4718100890207717,0.6794354838709676,LOW_MARGIN_ACCESSIBLE
10.122448979591837,7.36734693877551,True,True,38.400000000000006,11.599999999999994,0.23722509301235714,11.599999999999994,ACCESSIBLE,1.373961218836565,0.7278225806451613,LOW_MARGIN_ACCESSIBLE
10.122448979591837,7.857142857142857,True,True,39.550000000000004,10.449999999999996,0.24836292552942404,10.449999999999996,ACCESSIBLE,1.2883116883116885,0.7762096774193548,LOW_MARGIN_ACCESSIBLE
10.122448979591837,8.346938775510203,True,True,40.75,9.25,0.25904965427319804,9.25,ACCESSIBLE,1.212713936430318,0.8245967741935483,LOW_MARGIN_ACCESSIBLE
10.122448979591837,8.83673469387755,True,True,41.95,8.049999999999997,0.2693101718206912,8.049999999999997,ACCESSIBLE,1.1454965357967668,0.8729838709677419,LOW_MARGIN_ACCESSIBLE
10.122448979591837,9.326530612244898,True,True,43.150000000000006,6.849999999999994,0.27916995849508,6.849999999999994,ACCESSIBLE,1.0853391684901532,0.9213709677419355,LOW_MARGIN_ACCESSIBLE
10.122448979591837,9.816326530612244,True,True,44.35,5.649999999999999,0.2886520963304536,5.649999999999999,ACCESSIBLE,1.0311850311850312,0.9697580645161289,LOW_MARGIN_ACCESSIBLE
10.122448979591837,10.306122448979592,True,True,45.550000000000004,4.449999999999996,0.29777733785707095,4.449999999999996,ACCESSIBLE,0.9821782178217823,1.0181451612903225,NO_RECOVERY
10.122448979591837,10.795918367346939,True,True,46.800000000000004,3.1999999999999957,0.3065676611867618,3.1999999999999957,ACCESSIBLE,0.9376181474480152,1.066532258064516,NO_RECOVERY
10.122448979591837,11.285714285714285,True,True,48.0,2.0,0.3150397977789987,2.0,ACCESSIBLE,0.8969258589511755,1.1149193548387095,NO_RECOVERY
10.122448979591837,11.775510204081632,True,True,49.25,0.75,0.3232117297708368,0.75,ACCESSIBLE,0.8596187175043328,1.163306451612903,NO_RECOVERY
10.122448979591837,12.26530612244898,True,False,50.5,-0.5,0.33109976278888303,-0.5,TIME_COLLAPSED,0.8252911813643927,1.2116935483870968,LATE_RECOVERY
10.122448979591837,12.755102040816325,True,False,51.75,-1.75,0.3387187334752462,-1.75,TIME_COLLAPSED,0.7936000000000001,1.26008064516129,LATE_RECOVERY
10.122448979591837,13.244897959183673,True,False,53.050000000000004,-3.0500000000000043,0.3460821185228726,-3.0500000000000043,TIME_COLLAPSED,0.7642526964560864,1.3084677419354838,LATE_RECOVERY
10.122448979591837,13.73469387755102,True,False,54.300000000000004,-4.300000000000004,0.3532047328209143,-4.300000000000004,TIME_COLLAPSED,0.736998514115899,1.3568548387096773,LATE_RECOVERY
10.122448979591837,14.224489795918368,True,False,55.6,-5.600000000000001,0.3600963402004274,-5.600000000000001,TIME_COLLAPSED,0.7116212338593975,1.405241935483871,LATE_RECOVERY
10.122448979591837,14.714285714285714,True,False,56.900000000000006,-6.900000000000006,0.36677084788091713,-6.900000000000006,TIME_COLLAPSED,0.6879334257975035,1.4536290322580643,LATE_RECOVERY
10.122448979591837,15.204081632653061,True,False,58.2,-8.200000000000003,0.3732372255835042,-8.200000000000003,TIME_COLLAPSED,0.6657718120805369,1.502016129032258,LATE_RECOVERY
10.122448979591837,15.693877551020408,True,False,59.5,-9.5,0.37950568692484443,-9.5,TIME_COLLAPSED,0.6449934980494149,1.5504032258064515,LATE_RECOVERY
10.122448979591837,16.183673469387756,True,False,60.800000000000004,-10.800000000000004,0.3855857836099184,-10.800000000000004,TIME_COLLAPSED,0.6254728877679697,1.5987903225806452,LATE_RECOVERY
10.122448979591837,16.6734693877551,True,False,62.1,-12.100000000000001,0.3914862508696424,-12.100000000000001,TIME_COLLAPSED,0.6070991432068544,1.6471774193548385,LATE_RECOVERY
10.122448979591837,17.163265306122447,True,False,63.400000000000006,-13.400000000000006,0.39721520002832866,-13.400000000000006,TIME_COLLAPSED,0.5897740784780025,1.695564516129032,LATE_RECOVERY
10.122448979591837,17.653061224489797,True,False,64.75,-14.75,0.40278015370060977,-14.75,TIME_COLLAPSED,0.5734104046242775,1.7439516129032258,LATE_RECOVERY
10.122448979591837,18.142857142857142,True,False,66.05,-16.049999999999997,0.4081888151177817,-16.049999999999997,TIME_COLLAPSED,0.5579302587176603,1.7923387096774193,LATE_RECOVERY
10.122448979591837,18.632653061224488,True,False,67.4,-17.400000000000006,0.413448273155662,-17.400000000000006,TIME_COLLAPSED,0.543263964950712,1.8407258064516125,LATE_RECOVERY
10.122448979591837,19.122448979591837,True,False,68.7,-18.700000000000003,0.4185635257454057,-18.700000000000003,TIME_COLLAPSED,0.5293489861259338,1.8891129032258065,LATE_RECOVERY
10.122448979591837,19.612244897959183,True,False,70.05,-20.049999999999997,0.42354270000459054,-20.049999999999997,TIME_COLLAPSED,0.5161290322580646,1.9374999999999998,LATE_RECOVERY
10.122448979591837,20.10204081632653,True,False,71.4,-21.400000000000006,0.42838912596579104,-21.400000000000006,TIME_COLLAPSED,0.5035532994923858,1.9858870967741933,LATE_RECOVERY
10.122448979591837,20.591836734693878,True,False,72.7,-22.700000000000003,0.4331108403576284,-22.700000000000003,TIME_COLLAPSED,0.491575817641229,2.034274193548387,LATE_RECOVERY
10.122448979591837,21.081632653061224,True,False,74.05,-24.049999999999997,0.4377107821364636,-24.049999999999997,TIME_COLLAPSED,0.48015488867376577,2.0826612903225805,LATE_RECOVERY
10.122448979591837,21.57142857142857,True,False,75.4,-25.400000000000006,0.4421940828647628,-25.400000000000006,TIME_COLLAPSED,0.4692526017029329,2.131048387096774,LATE_RECOVERY
10.122448979591837,22.06122448979592,True,False,76.75,-26.75,0.446566709269946,-26.75,TIME_COLLAPSED,0.4588344125809436,2.1794354838709675,LATE_RECOVERY
10.122448979591837,22.551020408163264,True,False,78.10000000000001,-28.10000000000001,0.4508318315683315,-28.10000000000001,TIME_COLLAPSED,0.44886877828054306,2.227822580645161,LATE_RECOVERY
10.122448979591837,23.04081632653061,True,False,79.45,-29.450000000000003,0.45499359645411325,-29.450000000000003,TIME_COLLAPSED,0.43932683790965465,2.2762096774193545,LATE_RECOVERY
10.122448979591837,23.53061224489796,False,False,,-inf,0.45905593232634634,,TIME_COLLAPSED,0.4301821335646141,2.3245967741935485,NO_RECOVERY
10.122448979591837,24.020408163265305,False,False,,-inf,0.4630226334872645,,TIME_COLLAPSED,0.421410365335599,2.3729838709677415,NO_RECOVERY
10.122448979591837,24.51020408163265,False,False,,-inf,0.46689723213132006,,TIME_COLLAPSED,0.4129891756869276,2.421370967741935,NO_RECOVERY
10.122448979591837,25.0,False,False,,-inf,0.47068304549695744,,TIME_COLLAPSED,0.4048979591836735,2.469758064516129,NO_RECOVERY
10.357142857142858,1.0,True,True,10.05,39.95,0.038342262926646734,39.95,ACCESSIBLE,10.357142857142858,0.09655172413793103,HIGH_MARGIN_ACCESSIBLE
10.357142857142858,1.489795918367347,True,True,16.8,33.2,0.05680230403836449,33.2,ACCESSIBLE,6.9520547945205475,0.1438423645320197,HIGH_MARGIN_ACCESSIBLE
10.357142857142858,1.9795918367346939,True,True,21.450000000000003,28.549999999999997,0.0748633490866582,28.549999999999997,ACCESSIBLE,5.231958762886598,0.19113300492610835,HIGH_MARGIN_ACCESSIBLE
10.357142857142858,2.4693877551020407,True,True,24.200000000000003,25.799999999999997,0.09238894971230283,25.799999999999997,ACCESSIBLE,4.194214876033058,0.23842364532019703,HIGH_MARGIN_ACCESSIBLE
10.357142857142858,2.9591836734693877,True,True,26.35,23.65,0.10928959220245389,23.65,ACCESSIBLE,3.5000000000000004,0.2857142857142857,HIGH_MARGIN_ACCESSIBLE
10.357142857142858,3.4489795918367347,True,True,28.1,21.9,0.12552264429190493,21.9,ACCESSIBLE,3.002958579881657,0.3330049261083744,HIGH_MARGIN_ACCESSIBLE
10.357142857142858,3.9387755102040813,True,True,29.700000000000003,20.299999999999997,0.14107818759620697,20.299999999999997,ACCESSIBLE,2.629533678756477,0.380295566502463,HIGH_MARGIN_ACCESSIBLE
10.357142857142858,4.428571428571429,True,True,31.150000000000002,18.849999999999998,0.15596564909094365,18.849999999999998,ACCESSIBLE,2.338709677419355,0.42758620689655175,LOW_MARGIN_ACCESSIBLE
10.357142857142858,4.918367346938775,True,True,32.5,17.5,0.1702069223592866,17.5,ACCESSIBLE,2.1058091286307055,0.47487684729064034,LOW_MARGIN_ACCESSIBLE
10.357142857142858,5.408163265306122,True,True,33.75,16.25,0.1838286340719137,16.25,ACCESSIBLE,1.9150943396226419,0.522167487684729,LOW_MARGIN_ACCESSIBLE
10.357142857142858,5.8979591836734695,True,True,35.0,15.0,0.19686219434359994,15.0,ACCESSIBLE,1.7560553633217995,0.5694581280788177,LOW_MARGIN_ACCESSIBLE
10.357142857142858,6.387755102040816,True,True,36.25,13.75,0.20933779922023873,13.75,ACCESSIBLE,1.6214057507987223,0.6167487684729064,LOW_MARGIN_ACCESSIBLE
10.357142857142858,6.877551020408163,True,True,37.45,12.549999999999997,0.2212868956844919,12.549999999999997,ACCESSIBLE,1.5059347181008904,0.664039408866995,LOW_MARGIN_ACCESSIBLE
10.357142857142858,7.36734693877551,True,True,38.650000000000006,11.349999999999994,0.23273912447712103,11.349999999999994,ACCESSIBLE,1.4058171745152355,0.7113300492610837,LOW_MARGIN_ACCESSIBLE
10.357142857142858,7.857142857142857,True,True,39.800000000000004,10.199999999999996,0.2437239531240629,10.199999999999996,ACCESSIBLE,1.3181818181818183,0.7586206896551724,LOW_MARGIN_ACCESSIBLE
10.357142857142858,8.346938775510203,True,True,41.0,9.0,0.2542679428495932,9.0,ACCESSIBLE,1.240831295843521,0.805911330049261,LOW_MARGIN_ACCESSIBLE
10.357142857142858,8.83673469387755,True,True,42.2,7.799999999999997,0.2643962611065987,7.799999999999997,ACCESSIBLE,1.1720554272517323,0.8532019704433497,LOW_MARGIN_ACCESSIBLE
10.357142857142858,9.326530612244898,True,True,43.35,6.649999999999999,0.27413310315572503,6.649999999999999,ACCESSIBLE,1.1105032822757113,0.9004926108374384,LOW_MARGIN_ACCESSIBLE
10.357142857142858,9.816326530612244,True,True,44.550000000000004,5.449999999999996,0.2835011073620735,5.449999999999996,ACCESSIBLE,1.0550935550935552,0.947783251231527,LOW_MARGIN_ACCESSIBLE
10.357142857142858,10.306122448979592,True,True,45.75,4.25,0.2925206613666741,4.25,ACCESSIBLE,1.004950495049505,0.9950738916256157,NO_RECOVERY
10.357142857142858,10.795918367346939,True,True,47.0,3.0,0.3012108853657599,3.0,ACCESSIBLE,0.9593572778827978,1.0423645320197044,NO_RECOVERY
10.357142857142858,11.285714285714285,True,True,48.2,1.7999999999999972,0.3095905653765607,1.7999999999999972,ACCESSIBLE,0.9177215189873419,1.089655172413793,NO_RECOVERY
10.357142857142858,11.775510204081632,True,True,49.45,0.5499999999999972,0.31767631762003096,0.5499999999999972,ACCESSIBLE,0.8795493934142116,1.1369458128078818,NO_RECOVERY
10.357142857142858,12.26530612244898,True,False,50.7,-0.7000000000000028,0.3254834403043466,-0.7000000000000028,TIME_COLLAPSED,0.8444259567387687,1.1842364532019705,LATE_RECOVERY
10.357142857142858,12.755102040816325,True,False,51.95,-1.9500000000000028,0.33302654761728656,-1.9500000000000028,TIME_COLLAPSED,0.8120000000000002,1.231527093596059,LATE_RECOVERY
10.357142857142858,13.244897959183673,True,False,53.2,-3.200000000000003,0.34031951506836583,-3.200000000000003,TIME_COLLAPSED,0.7819722650231126,1.2788177339901476,LATE_RECOVERY
10.357142857142858,13.73469387755102,True,False,54.45,-4.450000000000003,0.3473755733150596,-4.450000000000003,TIME_COLLAPSED,0.7540861812778603,1.3261083743842363,LATE_RECOVERY
10.357142857142858,14.224489795918368,True,False,55.75,-5.75,0.354204916352688,-5.75,TIME_COLLAPSED,0.7281205164992827,1.373399014778325,LATE_RECOVERY
10.357142857142858,14.714285714285714,True,False,57.050000000000004,-7.050000000000004,0.360820963696802,-7.050000000000004,TIME_COLLAPSED,0.7038834951456311,1.4206896551724137,LATE_RECOVERY
