sigma,tau_r,trial,noise_strength,recovered,recovered_within_window,t_return,functional_time,x_max,tau_sigma_ratio,sigma_tau_ratio
7.540816326530613,8.83673469387755,7,0.02,True,True,34.300000000000004,15.699999999999996,0.33297977634533155,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,8,0.02,True,True,43.6,6.399999999999999,0.3395173112885175,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,9,0.02,True,True,46.300000000000004,3.6999999999999957,0.41101449308707155,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,10,0.02,True,True,36.9,13.100000000000001,0.3912310821224725,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,11,0.02,True,True,38.800000000000004,11.199999999999996,0.3499489962414402,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,12,0.02,True,True,48.35,1.6499999999999986,0.3291611601561461,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,13,0.02,True,True,42.550000000000004,7.449999999999996,0.3555302640962812,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,14,0.02,True,True,35.95,14.049999999999997,0.2723520157110407,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,15,0.02,True,True,34.800000000000004,15.199999999999996,0.3394823510350039,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,16,0.02,True,True,40.1,9.899999999999999,0.3573420357759563,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,17,0.02,True,True,38.300000000000004,11.699999999999996,0.35909089954416046,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,18,0.02,True,True,34.0,16.0,0.3824714116550096,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,19,0.02,True,True,34.25,15.75,0.317967992746027,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,20,0.02,True,True,35.85,14.149999999999999,0.4088162422913069,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,21,0.02,True,True,30.450000000000003,19.549999999999997,0.37824794290027014,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,22,0.02,True,True,37.0,13.0,0.4351114427611556,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,23,0.02,True,True,28.450000000000003,21.549999999999997,0.3249382875259684,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,24,0.02,True,True,38.85,11.149999999999999,0.3424892630446871,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,25,0.02,True,False,54.0,-4.0,0.34913566200931717,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,26,0.02,True,True,40.1,9.899999999999999,0.37905347753901797,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,27,0.02,True,True,34.9,15.100000000000001,0.34776499282383344,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,28,0.02,True,True,34.25,15.75,0.3465306440961643,1.1718538565629228,0.8533487297921479
7.540816326530613,8.83673469387755,29,0.02,True,True,41.400000000000006,8.599999999999994,0.3285685098124338,1.1718538565629228,0.8533487297921479
7.540816326530613,9.326530612244898,0,0.02,True,True,30.150000000000002,19.849999999999998,0.3503032403862532,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,1,0.02,True,True,39.0,11.0,0.4239301017078445,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,2,0.02,True,True,32.2,17.799999999999997,0.3926140368099616,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,3,0.02,True,True,40.2,9.799999999999997,0.43997435630728055,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,4,0.02,True,True,42.7,7.299999999999997,0.471754948817732,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,5,0.02,True,True,35.85,14.149999999999999,0.3706115283219744,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,6,0.02,True,True,35.85,14.149999999999999,0.41735830351815106,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,7,0.02,True,True,34.7,15.299999999999997,0.34308277241575547,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,8,0.02,True,True,43.75,6.25,0.3525379295882558,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,9,0.02,True,True,46.35,3.6499999999999986,0.4232244145575074,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,10,0.02,True,True,38.35,11.649999999999999,0.4046382385552636,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,11,0.02,True,True,39.35,10.649999999999999,0.3601870299659981,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,12,0.02,True,True,49.2,0.7999999999999972,0.3384798932188386,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,13,0.02,True,True,42.6,7.399999999999999,0.3657063585602713,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,14,0.02,True,True,36.050000000000004,13.949999999999996,0.27928722419779234,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,15,0.02,True,True,35.050000000000004,14.949999999999996,0.34922533556578106,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,16,0.02,True,True,40.2,9.799999999999997,0.3652577899269973,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,17,0.02,True,True,38.35,11.649999999999999,0.36965654594318736,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,18,0.02,True,True,34.1,15.899999999999999,0.39379144523173853,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,19,0.02,True,True,34.35,15.649999999999999,0.32817497234890575,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,20,0.02,True,True,36.15,13.850000000000001,0.4208544288906036,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,21,0.02,True,True,30.75,19.25,0.38998011283849526,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,22,0.02,True,True,37.15,12.850000000000001,0.44573935550613564,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,23,0.02,True,True,30.150000000000002,19.849999999999998,0.33505632386227463,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,24,0.02,True,True,38.900000000000006,11.099999999999994,0.35359499536545624,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,25,0.02,True,False,54.0,-4.0,0.36202962245777287,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,26,0.02,True,True,40.25,9.75,0.38777812375646653,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,27,0.02,True,True,36.1,13.899999999999999,0.35715725534216775,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,28,0.02,True,True,34.6,15.399999999999999,0.3572508012021909,1.23680649526387,0.8085339168490153
7.540816326530613,9.326530612244898,29,0.02,True,True,41.800000000000004,8.199999999999996,0.3414518032069181,1.23680649526387,0.8085339168490153
7.540816326530613,9.816326530612244,0,0.02,True,True,30.3,19.7,0.36091516249959354,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,1,0.02,True,True,39.300000000000004,10.699999999999996,0.43701418577346907,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,2,0.02,True,True,35.25,14.75,0.40540206411403673,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,3,0.02,True,True,40.5,9.5,0.44944973302449076,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,4,0.02,True,True,42.7,7.299999999999997,0.484159202788812,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,5,0.02,True,True,37.300000000000004,12.699999999999996,0.38150714188360796,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,6,0.02,True,True,36.300000000000004,13.699999999999996,0.42990797302944006,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,7,0.02,True,True,34.9,15.100000000000001,0.35259415535224176,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,8,0.02,True,True,45.2,4.799999999999997,0.36495952464222164,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,9,0.02,True,True,46.650000000000006,3.3499999999999943,0.4347247565189896,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,10,0.02,True,True,39.0,11.0,0.4173537298748253,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,11,0.02,True,True,39.400000000000006,10.599999999999994,0.3698215542696912,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,12,0.02,True,True,49.300000000000004,0.6999999999999957,0.3472842414171707,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,13,0.02,True,True,42.7,7.299999999999997,0.37532443827413753,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,14,0.02,True,True,36.15,13.850000000000001,0.28581336612210045,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,15,0.02,True,True,35.2,14.799999999999997,0.35838542813803576,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,16,0.02,True,True,40.2,9.799999999999997,0.3726113416889409,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,17,0.02,True,True,40.400000000000006,9.599999999999994,0.3795774833841826,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,18,0.02,True,True,34.15,15.850000000000001,0.4044263738650795,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,19,0.02,True,True,34.85,15.149999999999999,0.33781722702455086,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,20,0.02,True,True,37.550000000000004,12.449999999999996,0.43221068828782183,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,21,0.02,True,True,31.75,18.25,0.4010809116876901,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,22,0.02,True,True,37.300000000000004,12.699999999999996,0.45566377245016904,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,23,0.02,True,True,30.700000000000003,19.299999999999997,0.3445817919895718,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,24,0.02,True,True,39.45,10.549999999999997,0.36427915951406914,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,25,0.02,True,False,54.300000000000004,-4.300000000000004,0.3743007419484919,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,26,0.02,True,True,41.150000000000006,8.849999999999994,0.3959310682690851,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,27,0.02,True,True,40.95,9.049999999999997,0.3659587873098053,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,28,0.02,True,True,34.7,15.299999999999997,0.3673552819176502,1.3017591339648171,0.7681912681912683
7.540816326530613,9.816326530612244,29,0.02,True,True,45.150000000000006,4.849999999999994,0.35377518083381315,1.3017591339648171,0.7681912681912683
7.540816326530613,10.306122448979592,0,0.02,True,True,30.5,19.5,0.37095068949134197,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,1,0.02,True,True,39.550000000000004,10.449999999999996,0.44939109596907595,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,2,0.02,True,True,35.300000000000004,14.699999999999996,0.41760239500686375,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,3,0.02,True,True,41.0,9.0,0.4583144122385154,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,4,0.02,True,True,48.1,1.8999999999999986,0.49586846919128785,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,5,0.02,True,True,37.6,12.399999999999999,0.3918174602611468,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,6,0.02,True,True,36.45,13.549999999999997,0.4417839255760702,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,7,0.02,True,True,35.2,14.799999999999997,0.36155973795627444,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,8,0.02,True,True,45.85,4.149999999999999,0.37681204105693805,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,9,0.02,True,True,47.400000000000006,2.5999999999999943,0.44557012467924245,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,10,0.02,True,True,39.400000000000006,10.599999999999994,0.42942134603677223,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,11,0.02,True,True,40.25,9.75,0.3788995591280183,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,12,0.02,True,True,49.300000000000004,0.6999999999999957,0.3556116961187619,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,13,0.02,True,True,42.800000000000004,7.199999999999996,0.38442461594273114,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,14,0.02,True,True,36.2,13.799999999999997,0.2928210328457148,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,15,0.02,True,True,37.25,12.75,0.36700922898111865,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,16,0.02,True,True,40.45,9.549999999999997,0.38056182026030305,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,17,0.02,True,True,43.45,6.549999999999997,0.38890646307469734,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,18,0.02,True,True,34.300000000000004,15.699999999999996,0.4144317466831506,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,19,0.02,True,True,34.9,15.100000000000001,0.34693549393717593,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,20,0.02,True,True,37.85,12.149999999999999,0.44293526817072226,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,21,0.02,True,True,31.900000000000002,18.099999999999998,0.4115930908467875,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,22,0.02,True,True,37.5,12.5,0.46494919687330727,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,23,0.02,True,True,31.0,19.0,0.3535602977286923,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,24,0.02,True,True,39.650000000000006,10.349999999999994,0.3743867547272081,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,25,0.02,True,False,59.25,-9.25,0.3859841914686597,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,26,0.02,True,True,41.25,8.75,0.4035644477873188,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,27,0.02,True,True,40.95,9.049999999999997,0.37421989866649213,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,28,0.02,True,True,35.2,14.799999999999997,0.37689034455891696,1.3667117726657645,0.7316831683168318
7.540816326530613,10.306122448979592,29,0.02,True,True,47.650000000000006,2.3499999999999943,0.3655631212390958,1.3667117726657645,0.7316831683168318
7.540816326530613,10.795918367346939,0,0.02,True,True,30.6,19.4,0.38045020557418513,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,1,0.02,True,False,50.1,-0.10000000000000142,0.4611102418812844,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,2,0.02,True,True,35.6,14.399999999999999,0.42924581112550253,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,3,0.02,True,True,41.2,8.799999999999997,0.4666234820699854,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,4,0.02,True,True,48.2,1.7999999999999972,0.5069348857267191,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,5,0.02,True,False,69.85000000000001,-19.85000000000001,0.40158294071494477,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,6,0.02,True,True,40.2,9.799999999999997,0.4530337727541957,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,7,0.02,True,True,36.6,13.399999999999999,0.370021469036345,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,8,0.02,True,True,46.35,3.6499999999999986,0.38812521764050956,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,9,0.02,True,True,47.5,2.5,0.4558105289003246,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,10,0.02,True,True,39.45,10.549999999999997,0.44088260966894155,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,11,0.02,True,True,40.45,9.549999999999997,0.38746405951277413,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,12,0.02,True,True,49.45,0.5499999999999972,0.363496754487604,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,13,0.02,True,True,42.85,7.149999999999999,0.3930439123363286,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,14,0.02,True,True,36.25,13.75,0.2996506133727792,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,15,0.02,True,True,37.4,12.600000000000001,0.3751391617664436,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,16,0.02,True,True,40.550000000000004,9.449999999999996,0.3890338998957036,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,17,0.02,True,True,43.7,6.299999999999997,0.39769136450176656,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,18,0.02,True,True,37.4,12.600000000000001,0.4238580365259899,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,19,0.02,True,True,34.9,15.100000000000001,0.355567432724185,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,20,0.02,True,True,37.95,12.049999999999997,0.4530745775447246,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,21,0.02,True,True,32.1,17.9,0.42155674538135207,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,22,0.02,True,True,38.650000000000006,11.349999999999994,0.4736529760043211,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,23,0.02,True,True,31.25,18.75,0.36203369644767786,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,24,0.02,True,False,50.650000000000006,-0.6500000000000057,0.38395795480935274,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,25,0.02,True,False,59.900000000000006,-9.900000000000006,0.39711398880717086,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,26,0.02,True,True,42.550000000000004,7.449999999999996,0.4107245862851589,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,27,0.02,True,True,41.85,8.149999999999999,0.3826159702734365,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,28,0.02,True,True,35.35,14.649999999999999,0.3858985775974379,1.4316644113667116,0.6984877126654064
7.540816326530613,10.795918367346939,29,0.02,True,True,47.7,2.299999999999997,0.37684061104170036,1.4316644113667116,0.6984877126654064
7.540816326530613,11.285714285714285,0,0.02,True,True,33.0,17.0,0.3894512641180972,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,1,0.02,True,False,50.1,-0.10000000000000142,0.472217547769994,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,2,0.02,True,True,35.7,14.299999999999997,0.4403623827639663,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,3,0.02,True,True,41.45,8.549999999999997,0.47442590662358064,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,4,0.02,True,True,48.85,1.1499999999999986,0.5174061881505228,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,5,0.02,True,False,70.35000000000001,-20.35000000000001,0.4108412585134227,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,6,0.02,True,True,40.300000000000004,9.699999999999996,0.4637015179694937,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,7,0.02,True,True,37.1,12.899999999999999,0.37801767625928795,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,8,0.02,True,False,51.85,-1.8500000000000014,0.39892811519102417,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,9,0.02,True,True,48.85,1.1499999999999986,0.46549167867054997,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,10,0.02,True,True,40.6,9.399999999999999,0.4517766135086675,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,11,0.02,True,True,44.050000000000004,5.949999999999996,0.39555434303144754,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,12,0.02,True,True,49.550000000000004,0.44999999999999574,0.3709711105921683,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,13,0.02,True,True,43.900000000000006,6.099999999999994,0.4012164241707221,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,14,0.02,True,True,36.35,13.649999999999999,0.30611797550360426,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,15,0.02,True,True,37.9,12.100000000000001,0.3828137963085053,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,16,0.02,True,True,40.650000000000006,9.349999999999994,0.3975455108623348,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,17,0.02,True,True,44.45,5.549999999999997,0.40597559245843096,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,18,0.02,True,True,37.5,12.5,0.43275104770055517,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,19,0.02,True,True,35.550000000000004,14.449999999999996,0.36374775830499717,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,20,0.02,True,True,39.1,10.899999999999999,0.46267133741239486,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,21,0.02,True,True,32.2,17.799999999999997,0.43100926706093784,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,22,0.02,True,True,40.2,9.799999999999997,0.48230162306081237,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,23,0.02,True,True,35.95,14.049999999999997,0.3700402956397923,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,24,0.02,True,False,50.7,-0.7000000000000028,0.3930301138701707,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,25,0.02,True,False,60.0,-10.0,0.40772269553658225,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,26,0.02,True,True,47.900000000000006,2.0999999999999943,0.417452720345856,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,27,0.02,True,True,41.900000000000006,8.099999999999994,0.3926278842050425,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,28,0.02,True,True,36.800000000000004,13.199999999999996,0.39441907596314946,1.4966170500676588,0.6681735985533455
7.540816326530613,11.285714285714285,29,0.02,True,True,47.75,2.25,0.3876325890018813,1.4966170500676588,0.6681735985533455
7.540816326530613,11.775510204081632,0,0.02,True,True,33.1,16.9,0.3979886462568112,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,1,0.02,True,False,50.25,-0.25,0.4827555394397948,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,2,0.02,True,True,35.800000000000004,14.199999999999996,0.45098115058573995,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,3,0.02,True,True,43.75,6.25,0.48176529831991677,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,4,0.02,True,True,49.300000000000004,0.6999999999999957,0.5273260359623214,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,5,0.02,True,False,70.4,-20.400000000000006,0.42174319308287395,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,6,0.02,True,True,40.800000000000004,9.199999999999996,0.47382774033790354,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,7,0.02,True,True,37.25,12.75,0.3855833355111781,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,8,0.02,True,False,51.95,-1.9500000000000028,0.40924880336230457,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,9,0.02,True,True,49.050000000000004,0.9499999999999957,0.4746553058047304,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,10,0.02,True,True,40.650000000000006,9.349999999999994,0.46213997346741365,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,11,0.02,True,True,44.2,5.799999999999997,0.4032062464580555,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,12,0.02,True,False,51.300000000000004,-1.3000000000000043,0.3780638563828147,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,13,0.02,True,True,43.95,6.049999999999997,0.40925706713118126,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,14,0.02,True,True,36.5,13.5,0.31224940997705414,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,15,0.02,True,True,38.35,11.649999999999999,0.39006817821363043,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,16,0.02,True,True,41.2,8.799999999999997,0.40601542679897096,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,17,0.02,True,True,44.900000000000006,5.099999999999994,0.41379847793929386,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,18,0.02,True,True,40.900000000000006,9.099999999999994,0.44115232838204216,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,19,0.02,True,True,36.6,13.399999999999999,0.37150841107057014,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,20,0.02,True,True,39.150000000000006,10.849999999999994,0.4717647886109789,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,21,0.02,True,True,32.7,17.299999999999997,0.4399853882756191,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,22,0.02,True,True,44.650000000000006,5.349999999999994,0.4950553358669367,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,23,0.02,True,True,36.0,14.0,0.377615097314392,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,24,0.02,True,False,50.800000000000004,-0.8000000000000043,0.4016378347184716,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,25,0.02,True,False,60.0,-10.0,0.4178412436361372,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,26,0.02,True,True,47.95,2.049999999999997,0.42378563251931645,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,27,0.02,True,True,42.0,8.0,0.4023567784515319,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,28,0.02,True,True,36.85,13.149999999999999,0.40248766137937714,1.5615696887686061,0.6403812824956673
7.540816326530613,11.775510204081632,29,0.02,True,True,48.150000000000006,1.8499999999999943,0.39796355467729017,1.5615696887686061,0.6403812824956673
7.540816326530613,12.26530612244898,0,0.02,True,True,33.45,16.549999999999997,0.4060944782728662,1.6265223274695533,0.6148086522462562
7.540816326530613,12.26530612244898,1,0.02,True,False,50.300000000000004,-0.30000000000000426,0.4927634965126276,1.6265223274695533,0.6148086522462562
7.540816326530613,12.26530612244898,2,0.02,True,True,36.35,13.649999999999999,0.4612184482519476,1.6265223274695533,0.6148086522462562
7.540816326530613,12.26530612244898,3,0.02,True,False,53.25,-3.25,0.4886805882907182,1.6265223274695533,0.6148086522462562
7.540816326530613,12.26530612244898,4,0.02,True,True,49.400000000000006,0.5999999999999943,0.5367343416404974,1.6265223274695533,0.6148086522462562
7.540816326530613,12.26530612244898,5,0.02,True,False,70.7,-20.700000000000003,0.43252151030928854,1.6265223274695533,0.6148086522462562
7.540816326530613,12.26530612244898,6,0.02,True,True,41.5,8.5,0.48463471367703465,1.6265223274695533,0.6148086522462562
7.540816326530613,12.26530612244898,7,0.02,True,True,38.75,11.25,0.3927503463466569,1.6265223274695533,0.6148086522462562
7.540816326530613,12.26530612244898,8,0.02,True,False,52.0,-2.0,0.41911416380851485,1.6265223274695533,0.6148086522462562
